source_id,ra,dec,parallax,parallax_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
57896159641600,45.16680476442315,0.5943224819336148,1.2899565360784437,0.3981381,0.9329542,19.701456,20.92666,18.5789,2.3477612
59511067352960,45.200099801648456,0.6320011686647539,,,,20.69301,20.85097,19.945889,0.9050808
61091615117056,45.17442378387103,0.6894455993013142,0.5849271165516876,0.7471383,1.0330597,20.323095,20.729511,19.700895,1.028616
67624260861824,45.27326410452345,0.7559791258975765,,,,19.78967,17.372314,15.812978,1.5593367
69269233090688,45.312763570920275,0.7928058348749593,-0.3344944448724176,0.34922746,1.0284815,19.611715,20.54479,18.744053,1.8007374
69410967253632,45.33365180640389,0.8065718615590686,1.4555745777726423,0.069192156,1.06299,16.937292,17.909712,15.960578,1.9491339
70059506681856,45.372457252949495,0.8683591276555832,1.0912809381749111,0.036233366,0.95446306,15.715656,16.244495,15.038648,1.2058477
70819716552064,44.65650201236886,0.354519677881783,2.3328901057351197,0.10123837,1.1686401,17.32587,18.614376,16.20116,2.4132156
71227737716736,44.684324303172595,0.379120603413833,,,,21.03817,20.012291,18.481894,1.5303974
72778221634816,44.751786988531386,0.41324883067097495,0.818796958421038,0.022931492,1.0228769,14.040707,14.570601,13.361765,1.2088366
73190538045440,44.76994739210016,0.425124545792283,,,,20.761759,20.72512,20.116982,0.60813904
73602855354240,44.769203923504286,0.46075759831627583,0.5825049448181794,0.06571722,0.97792256,16.514881,16.86392,15.989978,0.8739424
74251394842496,44.744232107761555,0.4693415898218173,0.4129840207119137,0.45697355,1.088168,19.722445,20.667452,18.846903,1.820549
74423193775488,44.73962234151354,0.48363657362827595,3.243841317188344,0.28094488,0.9488144,19.01145,20.355856,17.850111,2.505745
77756088174464,44.718946950868244,0.5287448075532947,-0.46860002760342245,0.57194746,0.98026186,20.23818,20.334223,19.633318,0.70090485
77863462880768,44.660730046322826,0.5174706461824936,15.226840636607097,0.020826291,1.1010374,14.05522,15.464056,12.887465,2.5765915
79267916645120,44.82923367277251,0.47133890231165704,0.4641478814151008,0.11954067,1.0361524,17.749372,18.170105,17.18534,0.9847641
80161270094336,44.879809522602066,0.5396700095851387,3.758655041885411,0.5360685,1.0749197,19.727516,21.256641,18.446543,2.8100986
80985903819136,44.84877862336834,0.5600073018343857,2.503354205749371,1.3270899,1.1661077,20.43844,20.92148,19.340704,1.5807762
86483461980544,44.90667376748412,0.6727104675088038,-0.48746480890859883,0.82778794,1.0191001,20.362978,20.985775,19.691051,1.2947235
86487757234944,44.901578558371234,0.663857596007542,,,,16.926498,,,
88029649787136,44.46124228854272,0.46169476186,1.7769908757974606,0.11029227,0.9786334,17.80616,18.740356,16.826988,1.9133682
88648125082112,44.541768811711606,0.5150372066775013,2.1985509923975197,0.16046537,0.9791957,18.280508,19.849886,17.088295,2.761591
88721139467776,44.52918543203362,0.5154866615911371,0.7959569301182133,0.30065298,1.7080098,18.690527,20.01316,17.276115,2.7370453
88819923774720,44.504897536894575,0.5276589204347948,2.1662816235381803,0.13245225,1.0264226,17.995514,19.052212,16.971962,2.0802498
91225105642624,44.60261024034289,0.6222430701233934,-0.4745198838254868,0.4221597,1.1159472,19.660051,20.324772,19.202345,1.122427
96035468843136,44.40038964119189,0.6779809848144568,0.263417668580658,0.32240108,0.9625109,19.344152,20.171076,18.543161,1.6279144
96825742994048,44.63999791910123,0.6130486206823006,0.6382395861869403,0.16575824,0.94142264,18.337536,19.114098,17.495958,1.6181393
97066261169664,44.64334292682431,0.6319635926419271,2.9512857707492,0.2008118,1.0806456,18.565092,20.087437,17.383055,2.704382
98200132548352,44.57259302197181,0.6734426346947096,,,,21.559252,20.926224,19.102995,1.8232288
98681169553664,44.63249831148202,0.6977959636822972,,,,20.955818,20.853876,21.181181,-0.32730484
99132141126784,44.76989067045878,0.7109165048737858,,,,21.195293,19.234236,17.714613,1.5196228
99437083149440,44.729228696132765,0.7257852573178535,,,,21.054403,19.698843,18.144192,1.5546513
99505802832896,44.78901707047419,0.7169387330601678,2.904803618728085,0.5366975,1.0539656,19.856041,21.230278,18.601135,2.6291428
101021926751232,44.74552177602225,0.7923061333533428,,,,19.921726,18.431309,16.583286,1.8480225
101498667657088,44.53192942804212,0.7119755658991206,-0.1856380039159334,0.99479824,0.86338514,20.570591,20.826256,19.88837,0.9378853
103525892242432,44.67366056049678,0.7848742316360864,0.4243493750208972,0.4545277,0.96874714,19.748917,20.40693,18.914358,1.4925728
103903849163648,44.68894057072559,0.7951789837789642,0.7608858273601528,0.12550378,1.0317438,17.797836,18.494047,16.986006,1.5080414
104045582761088,44.71114675632016,0.8083672812189424,0.4550998323903306,0.534936,1.110329,19.848656,20.892609,18.70764,2.184969
104423540835200,44.69229765615677,0.8500155752063633,1.7611866861835614,0.017430175,1.0068157,13.630211,13.974701,13.117601,0.85709953
104453604977152,44.60932372249623,0.7947316035466527,1.8602441925177204,0.25460526,0.98539436,18.966152,20.234234,17.837103,2.397131
106072808102912,45.00318595250084,0.6580280113794315,0.2309908870304654,0.050766043,1.0839858,15.967099,16.294632,15.448155,0.84647655
106412110018944,45.03718421981826,0.6752414780193927,0.7372339574268177,0.5192351,0.9835396,19.856293,20.693068,19.10899,1.5840778
106824426878208,44.99284056503522,0.6714530964602491,1.374448237678767,0.5283618,1.0496548,19.905796,20.36075,19.133018,1.2277317
109955458539264,44.91119913150871,0.6888035439855432,0.7018103507883503,0.07890224,1.0784739,16.710203,17.141945,16.072239,1.069706
110122961775616,44.95380524002558,0.7095476474685125,-0.6470325117003759,0.9372434,1.0748692,20.480383,20.66442,19.725754,0.9386654
110642653493632,44.97799919853284,0.7327402731395248,-0.17727970691569533,0.2425839,0.99124575,18.872017,19.2504,18.328932,0.92146873
111016315769728,44.95627036728836,0.7649993922447454,,,,20.832813,21.2483,19.589235,1.6590652
111256833900160,44.881911018998515,0.747574992764161,0.5041211442927859,0.4914784,0.9715125,19.570038,,,
111600430543872,44.906813693752035,0.7553259824670963,2.460386603917621,0.16455024,1.0000083,18.17585,19.59218,16.990847,2.6013336
111810883737728,44.930350761838525,0.784766394386908,11.441805634133182,0.5271798,1.0168611,19.842781,20.787262,18.254618,2.5326443
112768661866240,45.03607872484355,0.7999170897371655,1.6722721472102533,0.5874514,1.0251735,20.10669,21.628458,18.768171,2.8602867
114143051218304,44.965676069498606,0.8503396153276738,0.9573305562823785,0.08882436,0.95993775,17.242058,17.868048,16.484789,1.3832588
114521008316160,45.21311280192832,0.7866892878702282,0.022509819653577998,0.33502874,1.0888954,19.31547,20.20518,18.429653,1.775526
115036404600448,45.239085969393926,0.808044951023683,5.3652672818786495,0.20034803,0.97630703,18.64139,20.893534,17.32151,3.5720234
118712898302336,45.265938201778695,0.9555226199135117,,,,20.911407,,19.697721,
119060788518912,45.07255635393083,0.8601373320240351,0.9615204482959975,0.38527486,0.94123167,19.658047,20.320972,18.965832,1.3551407
119262652242944,45.083494159500475,0.8828844433908168,0.8754417586713228,0.28736898,1.0059178,19.247932,20.405643,18.18547,2.220173
119713624419840,45.13044813768175,0.8992149462259775,0.28958751649164016,0.31377602,1.0414721,19.289509,19.18617,18.313694,0.8724766
120362163882880,45.03756338323648,0.9238502205906155,-1.394236934266453,1.0831012,0.89901644,20.643177,20.840248,19.803036,1.0372124
1374389600384,44.932802106149424,0.06480894307270345,1.7650550406017367,0.14989038,0.9086372,18.364864,19.732172,17.289764,2.4424076
3607772690688,45.03182509995005,0.14417619353633873,1.428901126139439,0.22006896,1.0224324,18.986055,20.034538,18.056614,1.9779243
4294967463680,45.09963360941844,0.19658525062127277,,,,20.87296,20.833616,20.100048,0.7335682
5295694864384,44.92544414332753,0.14955922614740766,,,,20.634142,,,
6807523466752,45.01298421473677,0.1791279465840664,-0.31056308412636724,0.49815914,1.0139217,20.082323,21.026659,18.911013,2.1156464
7181185487232,45.04747971852695,0.20256033591268155,,,,21.376015,20.586319,18.989697,1.5966225
7524783133184,45.01957432433492,0.22886176524060867,1.4033426758407435,1.2266464,1.1059111,20.691904,21.636692,19.447248,2.1894436
9075266737536,45.15256939784598,0.17030208029750368,,,,21.71079,19.846617,17.771004,2.075613
9998684033792,45.13063905356079,0.2080456754616674,0.2926128718300829,0.08151439,0.977911,16.94076,17.324183,16.40572,0.91846275
10204842465408,45.11622439906182,0.21903747966108106,-0.24626653596731077,0.49562663,3.5365953,17.870857,18.492693,16.816675,1.6760178
11583527631872,45.31811416630807,0.277495318246719,,,,16.40505,,,
11751031410560,45.31261855201046,0.302546179941576,0.23393138416307513,1.2960777,1.2117429,20.60094,21.164112,19.403477,1.7606354
12442520537472,45.189269425995384,0.30130278102274677,0.11562093904323745,0.9861986,0.95814973,20.336842,20.994337,19.667744,1.3265934
12751758735104,45.2639349408457,0.3299225692653935,0.8377698002328412,0.078726344,1.0420406,16.563858,17.084002,15.898994,1.1850071
13400298143232,45.098381823431005,0.25733351729394244,0.08465460907187183,0.09407397,1.0231694,17.171417,17.499617,16.702719,0.7968979
15015205861376,45.122768823810695,0.33716979702547917,,,,20.81357,19.966698,18.126484,1.8402138
15741055462016,45.14145558039378,0.33356593556045644,-2.9467673500342166,1.5522504,0.98636174,20.659412,20.463629,19.832727,0.63090134
18141943236736,44.865366424147766,0.19165761205854706,-2.5701224006387022,1.7407342,1.0017288,20.70455,21.04006,20.027954,1.012106
18283676587776,44.88651943733934,0.220369820275242,2.1917541700751517,0.083131194,1.0201321,17.296766,18.55625,16.19655,2.3596992
19348828014464,44.82834661317045,0.25236987581960074,,,,21.09287,20.83303,20.950092,-0.117061615
20203526343040,44.91462786426077,0.2759524176521487,1.7568040341464257,0.23948818,1.4820517,18.152761,19.637865,16.86898,2.7688847
21788369897344,44.8728599024172,0.33208526720942777,2.1791184736484874,0.016236192,0.9092995,12.96874,13.356497,12.414181,0.94231606
22303765979008,44.732674557017006,0.26049259403622643,,,,20.042427,18.633661,16.980835,1.6528263
22990960742656,44.791517839617086,0.31289909497873725,1.9140790231374578,0.04340332,1.7611576,14.405825,14.929481,13.7200575,1.2094231
24227911322752,44.84393518039747,0.31778045337670974,2.002166337751654,0.32688078,0.96670914,19.30955,20.662342,18.082405,2.579937
25220048169856,44.8513722608146,0.3876670994611485,2.6780594334064887,0.12754981,1.0330099,17.751997,19.272661,16.544226,2.7284355
26048977453312,44.8418281098479,0.4076295074759714,0.9327469486076587,0.07458292,1.0621581,16.905231,17.49498,16.17535,1.3196297
27251567651712,45.02982112656153,0.3675443575517126,,,,21.05371,19.727253,17.802399,1.9248543
28690382136320,45.086263711976166,0.3943419622973138,2.1204789215079947,1.0093623,0.9047612,20.432573,20.93618,19.203978,1.7322025
30099131038336,45.04429537939526,0.4641215651013699,0.5265265314443127,0.38664424,1.0013874,19.284664,20.188898,18.355589,1.8333092
31370441347968,44.974217490717685,0.4312848263705278,0.7996521758105893,0.17073272,1.0009309,18.288242,19.205761,17.344318,1.8614426
31817117957120,44.944203845761216,0.4669098872278399,0.43556639979717243,0.29876152,1.0339454,19.059755,19.733797,18.303856,1.4299412
33711199137024,45.07919481934693,0.5254019658039841,1.6176786267862924,0.09609625,4.533552,14.064689,14.398673,13.557338,0.8413353
33745559055488,45.047609651408706,0.523857756680165,,,,21.098076,18.746386,17.073568,1.6728172
34428458088704,44.92320533909297,0.5144736329947149,-0.7529567248917601,0.46746728,1.0281554,19.726349,20.123198,19.116827,1.0063705
35600984297344,45.35213565108351,0.3505367012165179,,,,20.736132,21.85649,19.242777,2.6137123
36077725299200,45.36820529797989,0.37550595074891857,1.6559667653094376,0.15897727,1.0590662,17.88927,19.294373,16.743488,2.5508842
36799279805952,45.30305445338842,0.400223762355967,1.243618119441892,0.32778835,0.88270986,19.073906,20.220377,18.103964,2.116413
37314675883392,45.33978508441743,0.43540727755746567,-0.28416755675490224,0.38445118,0.98985785,19.341715,19.652403,18.982773,0.66963005
38006166611456,45.46747527362451,0.4290418303172148,,,,21.690683,19.77336,17.635324,2.1380348
38590281983360,45.4019030224066,0.4413422428969414,1.395166592588641,0.0362395,1.1264986,15.113282,15.615467,14.446024,1.1694431
40613212579456,45.30065828409782,0.47044327448531903,1.551097548344118,0.8574671,1.0539895,20.3395,21.07533,19.086298,1.9890327
42228118474880,45.35995126841818,0.4980668172072081,0.47880437672493603,0.091067985,1.0760416,17.168264,17.72091,16.490906,1.2300034
43709882996864,45.33301255478569,0.5543962196616697,1.7752478265392968,0.39431337,1.025252,19.50691,20.342682,18.007013,2.3356686
44873820266112,45.54200330184745,0.5215640341171168,,,,20.914152,21.171242,19.196892,1.97435
45389214407424,45.46314576335495,0.5223631031122293,0.42691239586060614,0.37638897,0.91735077,19.413044,19.660446,19.003618,0.6568279
45698452054656,45.5175179717377,0.5374787633293039,-0.06243477666221396,0.16355896,1.0589247,18.150328,18.18135,18.120543,0.06080818
46557445516032,45.601980346528904,0.5700330808210915,1.1394721011289966,0.16656601,1.1167955,18.108578,19.22628,17.08322,2.1430607
46763603970688,45.670775087818335,0.5704926497695061,2.495183807737704,0.6602998,1.2933254,19.93179,20.541546,18.525667,2.0158787
46802259464576,45.64768488568983,0.573418208825777,0.38973188886943083,0.1124613,1.0456768,17.673578,18.146847,17.040747,1.1061001
47038481856128,45.642937187130045,0.6016322148354132,1.2345569479723453,0.13051482,0.958654,17.894636,18.837162,16.959751,1.8774109
49546744615936,45.38591875528196,0.5807835698163966,1.388751966263128,0.63500696,0.97701055,20.243223,20.914362,19.16099,1.7533722
51372104643200,45.58676580900015,0.6832129597678692,0.4800001502688602,0.028499464,0.9017157,15.110422,15.541771,14.508568,1.0332031
51573968617728,45.57926476009535,0.6896958592923434,,,,20.976295,21.266607,19.837746,1.4288616
52089363877760,45.48215351670549,0.6864709436663394,0.6689254585247483,0.7508943,1.1140848,20.220459,20.610624,19.199394,1.4112301
52261163352320,45.53393548011061,0.6920142395086551,1.293001721230453,0.4036726,1.0178508,19.771595,21.177525,18.62308,2.5544453
52398601047296,45.5595845080928,0.7113963093220459,-0.31831441055836107,0.3785917,0.946444,19.640053,19.966152,19.192516,0.77363586
52570400998528,45.49249680668976,0.7044886971634293,-0.30366429678563844,0.8770683,1.0439447,20.48931,21.429438,19.35753,2.071907
54155243432320,45.11013057384516,0.5089237499320818,3.7526948163929936,0.031674825,1.0570952,15.109212,16.064037,14.150129,1.913908
54666344231296,45.20150549273241,0.5719855123599429,1.2043618919700532,0.53378046,1.0779744,19.907444,20.824934,18.940893,1.8840408
56281251715712,45.232888763812454,0.6033170846199576,1.0964853367357976,0.3156342,1.0433655,19.25686,20.718596,18.200642,2.5179539
56732223835904,45.27081810745895,0.6222390492954839,2.572211944386863,0.018485988,1.0419862,13.948764,14.550476,13.212774,1.3377018
57999238855296,45.108349620984214,0.5832772199960383,2.3507425757452767,0.63655764,1.0231568,19.91171,20.855492,18.599344,2.2561474
58518930019584,45.06192241453544,0.611938409940354,,,,21.127443,21.374855,20.147192,1.227663
60679298248832,45.13719077723364,0.6680933667917514,0.5462215812334597,0.14988777,0.88541716,18.105133,18.750877,17.309046,1.4418316
61366493032704,45.147895893683376,0.7115884085842663,0.31857027785322356,0.104337156,0.9725105,17.670776,18.111832,17.073984,1.0378475
62878322478208,45.32226591096861,0.6745735768484157,,,,20.917112,22.936186,19.277285,3.6589012
65249143484672,45.365329495131114,0.7535984077491152,0.34146056131719715,0.28892156,1.0561539,19.306215,20.250782,18.31603,1.9347515
65283503226624,45.39272651337509,0.7615519672264269,1.6635319486304438,0.1391362,0.9948014,18.219496,19.281265,17.204018,2.0772476
67001490145536,45.28593827707572,0.7644070268098472,1.1074181365858033,0.71487147,1.0213662,20.497265,20.898195,19.908398,0.9897976
67379450266368,45.204604599639154,0.7517533737652462,1.2740758690573522,0.31469882,0.98462534,19.390867,20.498165,18.234056,2.2641087
68582038120320,45.347635889777415,0.7934771043627474,0.4678031347842654,0.1325972,0.98289627,18.188894,18.919888,17.397411,1.5224762
69612830281856,45.27165392685881,0.8205616019003918,,,,21.422455,20.02315,19.563078,0.46007156
70712341673600,44.61699339067421,0.33519610763262214,0.7022033204982444,0.4482599,0.9651057,19.889107,20.556318,18.707613,1.8487053
72194106084096,44.69089046769776,0.4096508263480147,0.5896292377245224,0.061983246,0.97777057,16.00585,16.335377,15.499504,0.83587265
73323681900288,44.79287459941827,0.4516081191637017,0.2665351556129483,0.16504149,1.0611448,18.187265,18.683329,17.54577,1.137558
75282188278656,44.555401799770614,0.434439468126444,0.5700684504545235,0.98220664,1.1354656,20.420847,21.10913,19.213573,1.8955574
75694503712128,44.5872171286301,0.45317535808522397,0.24825142387033125,0.10083689,1.0479621,17.575472,18.045622,16.9398,1.1058216
76175540049024,44.51019631785413,0.4519695540679777,2.3006186558552755,0.09695019,0.9691231,17.428795,18.650034,16.358713,2.2913208
77137613106816,44.67824785204679,0.48721539868508995,1.0758735969015196,0.50496036,1.0838429,19.992697,21.023106,18.775982,2.2471237
78035261570816,44.701386273157745,0.5511824632611845,0.8474980979254356,0.031448975,1.0414149,15.218708,15.558069,14.680842,0.8772268
78512002265216,44.616418174150944,0.5372444279263595,-0.06279322092817174,0.13053207,1.027151,18.048702,18.470322,17.445377,1.0249443
79134773198080,44.650123367728256,0.5854135206748823,2.211177334968294,0.051256545,0.98629797,16.318949,17.354807,15.303406,2.0514011
79508434822272,44.78910568976447,0.4915758671685005,0.6463770020046055,0.48242962,1.0277867,19.902119,20.46561,19.21359,1.2520199
79783312730624,44.85644247298389,0.49670888095436677,1.5084341385907873,0.4490009,1.1689047,19.035355,20.221264,17.886862,2.334402
80131204992512,44.868944760192456,0.5350513593980261,2.763516187430223,0.2102161,0.95410305,18.497162,20.19798,17.261003,2.9369774
82463372343040,44.86161292577883,0.5693047188240014,-0.6310470494661935,1.553063,1.1288722,20.78231,20.92336,20.27591,0.6474514
83837761872640,44.7167184603342,0.5562916234431098,,,,21.546062,20.433447,18.904411,1.5290356
83906481351168,44.70923741924576,0.5608888439866302,0.2965544346563638,0.15559514,0.9116891,18.355343,18.930775,17.663311,1.2674637
84112639784064,44.778269487892466,0.5674117914953634,2.486877655831801,0.26427224,1.1832209,18.36423,19.781172,17.18287,2.598301
85074712470272,44.69192863011516,0.6083163343445948,0.24189463529191002,0.23196793,0.9811183,18.784594,19.19461,18.202757,0.9918537
86693915665280,44.856484140123165,0.6802329091064019,7.9457636260696125,0.017974596,0.9448577,9.868173,10.166245,9.39827,0.7679758
90915867989120,44.62174926073482,0.5982028557337442,,,,21.044329,20.035286,18.61557,1.4197159
90988882936832,44.58280011929768,0.5785664694612759,2.981130851888749,0.09680014,1.8938128,16.33206,17.374464,15.126258,2.2482061
93080532758784,44.45168712223019,0.5961120879182649,,,,20.968029,21.534197,19.406796,2.1274014
93561569069824,44.33212036708103,0.5859187709917145,1.3336494721441525,1.3171277,1.0391083,20.63377,21.124931,19.593338,1.5315933
93703302269696,44.36106117509042,0.5999250001580111,1.6925369865430906,0.031691484,0.9307078,14.875039,15.414003,14.187275,1.2267284
93733366395904,44.32263573075103,0.5917449048251066,,,,20.93628,21.119204,20.530363,0.5888405
94076963780864,44.37333893334633,0.6109742285288724,2.6691421562618842,0.51764977,1.0165144,19.851625,20.973145,18.781075,2.19207
94901597474432,44.44258891923136,0.6343736215569274,-1.0444861395117766,1.5361218,1.2088069,20.733469,20.544039,19.090738,1.4533005
95039036428928,44.45740192142981,0.6508444568980483,1.5944071314502626,0.23911998,1.1027855,18.63883,19.642185,17.575832,2.0663528
95520072768000,44.51124332451585,0.6850059449256561,,,,20.762344,19.868523,18.203854,1.664669
96344706489216,44.50001311150041,0.6952251197448092,,,,21.348125,20.527422,18.938572,1.58885
96688303900672,44.455492646828176,0.7237433175378709,,,,20.886797,20.72645,20.190327,0.5361233
97719096431616,44.69447801360694,0.687025705723319,2.0872682109888974,1.9502691,0.9258865,20.790747,21.24493,19.823624,1.4213066
99441378817664,44.7295459520222,0.7236727424670435,,,,21.281555,20.494247,18.637745,1.8565025
99505802832512,44.78101371427321,0.7151338934010226,2.4210739329456614,0.21490368,0.92147696,18.651785,20.175823,17.462519,2.7133045
99510098046080,44.77958756615043,0.7241969998997273,0.2768248579537896,0.2000132,1.0054466,18.580692,19.1753,17.739735,1.435566
99746320805504,44.79791445740323,0.7526490963971348,,,,20.560799,19.788103,18.37221,1.4158936
101601746668800,44.57737292602425,0.7310349666013037,-0.3340097498563516,0.25244036,1.0263399,18.906319,19.264727,18.472296,0.7924309
102254581692288,44.51119176551826,0.7173000123205518,0.941841006881132,0.132255,0.8481614,17.658377,18.425154,16.779037,1.6461163
102701258310400,44.519630922000175,0.765401614627065,,,,20.7804,20.646473,20.22428,0.42219353
102808633016192,44.56268626765326,0.7613167792689821,1.691140859465574,0.9836478,1.0031583,20.441391,20.813807,19.810583,1.0032234
103736345865600,44.62544037994037,0.7942100957419896,,,,20.047253,18.185255,16.731686,1.4535694
104281806298624,44.669538181352465,0.8276316538913343,-0.2858787621865408,0.42721385,1.0743762,19.708439,20.13397,19.056133,1.077837
106412110019584,45.02896842772716,0.6753110488101318,2.525650903195908,0.19132034,1.0104864,18.362913,19.892653,17.142645,2.7500076
108611134149760,45.11433686571839,0.7459000152462052,2.3540610747087847,1.2181764,1.1488339,20.735054,21.711569,19.190763,2.5208054
109955458539648,44.91622767276118,0.6771154514180071,0.4662570980431744,0.052801978,1.0878842,15.919719,16.181751,15.486833,0.69491863
111772229245952,44.94085915634387,0.7852212043249897,-0.006188863400795823,0.17608672,0.9471983,18.368645,18.761406,17.824614,0.9367924
1340029955712,44.96907662980059,0.08442520281043711,0.41561559118591507,0.10500272,1.0540165,17.778534,18.327322,17.070637,1.2566853
5050881701504,44.95293834446748,0.13389088654489384,2.835755592946637,0.13744678,0.905833,18.225672,19.88968,16.991913,2.897768
9689446227072,45.18244129477866,0.218552498227712,1.4964345376613277,0.08458087,0.86726743,16.613949,17.487335,15.679754,1.807581
9998684035328,45.134505293756575,0.21945053756369917,0.3437710922402742,0.5455778,1.0091704,19.999418,20.325085,19.416203,0.90888214
15564962102784,45.2174185600749,0.33336146499770897,1.34818547544596,1.2071038,0.9859729,20.545664,21.21691,19.54474,1.6721687
16870631995648,45.11522803653889,0.3827522965828968,1.4638534119564361,0.36965385,1.0392238,19.564178,20.897442,18.550386,2.3470554
18180597405824,44.88836447627851,0.20588680921384442,,,,21.166525,20.18804,18.319447,1.8685932
18455474776704,44.85859130986471,0.21724190698216267,-1.2998443199388727,0.8072443,0.98820865,20.498774,21.244184,19.790407,1.4537773
18726058788736,44.78649692519773,0.2086229739087727,,,,20.875994,21.37721,19.565441,1.8117695
20100447125120,44.898344447115115,0.25881001700231016,,,,21.553118,20.316586,18.609787,1.7067986
21440476930432,44.91670966130481,0.3106357728602286,,,,20.679672,20.986938,19.998518,0.9884205
22814866348800,44.752845569005785,0.28442389013295816,1.39489158221709,0.16553593,1.0965441,18.244738,19.253035,17.189337,2.0636978
23162759633536,44.6769217383467,0.27784528533381275,,,,21.070223,20.06339,18.170013,1.8933773
23261542948992,44.72075836057546,0.29976485611605863,-0.18218876519770993,0.7813498,0.9908865,20.511057,21.080399,20.005058,1.0753403
25739739841920,44.785026022743715,0.3905268796560544,,,,21.108198,19.769423,17.962334,1.8070889
25838523460224,44.82054995678415,0.3867782145404815,0.4003707837779758,0.25479215,1.105586,18.769085,19.230804,18.15395,1.0768547
25980257976960,44.8509264538176,0.3984924512899388,1.9874323429699874,0.22570898,12.1972475,11.724028,12.09087,10.976363,1.1145067
28071906704896,45.013922467659995,0.39783433683127883,-3.2058107629744157,1.1822245,1.1965204,20.38388,21.626778,19.04071,2.5860672
29652454445824,45.13473944081253,0.48188545186275167,0.570393445460453,0.11227879,0.9771521,17.711603,18.151184,17.090889,1.0602951
30820685773696,44.92030369053594,0.390997948994636,0.051406426210863304,0.53012305,0.99478257,20.036978,21.215729,18.979675,2.2360535
31129923421568,44.87462824704951,0.4078665128480217,0.4791459356293838,0.870854,1.0413058,20.325459,21.612965,19.200216,2.4127483
33328946452480,44.974412090269375,0.48526934944232775,0.8405145142723297,0.17668167,0.994998,18.267248,19.130941,17.393162,1.7377796
34668977711104,45.00864443720001,0.5477359101834465,-0.3144468068534126,1.690416,0.98495793,20.7735,21.861292,19.562853,2.298439
36803575600128,45.305616062510474,0.39470494697057207,0.46387022666873834,0.05880669,1.1874362,15.909903,16.267628,15.383712,0.8839159
38139311549312,45.48820573875622,0.445733979346675,,,,20.90253,20.863598,19.467325,1.3962727
40681930443392,45.22555684914919,0.4228565278426573,0.13237860089254744,0.23928142,1.0149771,18.641748,18.974833,18.178347,0.7964859
42919609016576,45.319795145959716,0.5061543314266037,2.4049522703460124,0.014782962,1.1246433,12.505317,12.835781,12.005003,0.8307781
44598940450176,45.56209084844368,0.4971546368790309,1.1757989166458624,0.36940607,0.9852615,19.366728,20.62162,18.249481,2.372139
46110768917888,45.523717717729,0.5767530292192452,0.7065164769787422,0.4026627,1.0340515,19.583765,20.573038,18.579353,1.9936848
49276160008960,45.4535251035803,0.5944101849157633,1.550006850133931,0.59277165,1.0281359,20.147608,21.116982,18.859905,2.2570763
50027779117312,45.428465396169585,0.6057892940382822,0.6233742958944087,1.1599399,1.0227497,20.633036,21.213781,20.317421,0.8963604
51127290724352,45.5682839912234,0.6439330182864332,0.7727756326581277,0.7920783,1.0928246,20.415436,20.36458,19.87753,0.487051
51646982549632,45.57390343645489,0.7006787877102088,2.9556575704476975,0.025388429,1.0120064,14.570078,15.282385,13.759035,1.5233498
53429393405952,45.21705907988596,0.5134743525234647,1.7511759852366562,0.97505325,1.5418023,19.86887,19.13466,17.513151,1.6215096
54563265012224,45.19907006379906,0.551683409853432,0.5803029598971043,1.5011563,1.0233921,20.765478,20.966946,19.899837,1.0671082
54700703735552,45.14794764243648,0.5529204469580976,-0.17156469083562415,0.16814387,1.0513533,18.375675,18.742378,17.798748,0.9436302
55632712209920,45.303459937987455,0.588835619441206,0.42276531953264407,0.077642396,0.9724613,17.034092,17.55184,16.370567,1.1812725
56968446492288,45.23434978437742,0.6283870970916954,2.650976644293408,0.17801361,0.9044302,18.518803,20.112253,17.338507,2.7737465
57208964633216,45.10510506816251,0.5400640469165904,-0.28451900326788093,0.8311736,0.97072595,20.298826,20.747257,19.408476,1.3387814
59206124301952,45.06823712826416,0.6428590563950747,0.8477198725757932,0.6422821,0.917233,20.179768,20.97377,18.909237,2.0645332
59511067349888,45.19835869072424,0.6188949736683327,0.7247420041190679,0.6196335,1.132456,20.143974,21.127735,19.013645,2.11409
59511067351936,45.19579357177086,0.6269769151371741,-0.040277517527751355,0.4786007,1.0689126,19.902197,21.023336,18.7846,2.238737
62225486691200,45.39118199437482,0.6635722217593659,0.4471430088400443,0.5314878,1.0169134,20.009207,20.984224,19.039677,1.9445477
64080912361984,45.42513445076779,0.7079596234455439,-0.7369808125496605,1.0555354,0.9532717,20.814877,20.881948,20.258099,0.62384987
64115272101376,45.39799278938903,0.710659075397926,0.45331786599390467,0.20754911,0.9087011,18.846588,19.902313,17.860256,2.042057
64188286632192,45.43584321614759,0.7188888989082254,,,,20.650543,20.66465,19.526495,1.138155
64531884461952,45.49090598359236,0.7413722063199526,0.7402520401521632,0.017001728,0.8628504,9.940959,10.665009,9.120547,1.5444613
64699387672576,45.462793027708244,0.7574687726629378,3.094812866388442,0.18333356,0.933342,17.98764,19.405493,16.780449,2.6250439
65146064264832,45.37288232210855,0.7428580514212535,0.5496576753434049,0.11568507,1.0313373,17.897623,18.512224,17.117695,1.3945293
66417374578816,45.28315923523534,0.7286389352323204,-0.452781474088551,0.5365585,1.0542889,20.114576,20.50772,19.5978,0.90992165
